날짜,종가,전일비,등락율,거래량,개인,기관,외국인,금융투자,보험,투신,은행,기타금융,연기금,사모펀드,국가지자체,기타법인,기타외국인,개인누적,기관누적,외국인누적,금투누적,투신누적,연기금누적
2020-06-01,51200.0,500.0,,16289568.0,-1859511.0,2104912.0,-39405.0,795040.0,274522.0,93773.0,17922.0,-34554.0,921107.0,37102.0,0.0,-190526.0,-15470.0,-1859511.0,2104912.0,-39405.0,795040.0,93773.0,921107.0
2020-06-02,51400.0,200.0,0.00390625,13764485.0,-560690.0,873157.0,-357253.0,81149.0,568419.0,48140.0,7572.0,-1260.0,108237.0,60900.0,0.0,24180.0,20606.0,-2420201.0,2978069.0,-396658.0,876189.0,141913.0,1029344.0
2020-06-03,54500.0,3100.0,0.060311284046692615,48817627.0,-12644642.0,9757786.0,3271861.0,6464027.0,1568929.0,1297994.0,-54218.0,-28639.0,42381.0,467312.0,0.0,-354941.0,-30064.0,-15064843.0,12735855.0,2875203.0,7340216.0,1439907.0,1071725.0
2020-06-04,54600.0,100.0,0.0018348623853210455,40088343.0,-3179569.0,1604890.0,1678893.0,2894351.0,-297073.0,279363.0,-9337.0,28892.0,-1572203.0,280897.0,0.0,-70151.0,-34063.0,-18244412.0,14340745.0,4554096.0,10234567.0,1719270.0,-500478.0
2020-06-05,55500.0,900.0,0.016483516483516425,22402378.0,-2638431.0,2869587.0,-184385.0,2291970.0,108763.0,1044160.0,6651.0,-18200.0,-525779.0,-37978.0,0.0,-25417.0,-21354.0,-20882843.0,17210332.0,4369711.0,12526537.0,2763430.0,-1026257.0
2020-06-08,54900.0,-600.0,-0.010810810810810811,24555972.0,2852709.0,-1098871.0,-1650246.0,-723060.0,-67082.0,728799.0,32155.0,53610.0,-1144027.0,20734.0,0.0,-121115.0,17523.0,-18030134.0,16111461.0,2719465.0,11803477.0,3492229.0,-2170284.0
2020-06-09,55500.0,600.0,0.010928961748633892,23896346.0,1583650.0,-2664421.0,1084062.0,-2038233.0,59390.0,192163.0,-4210.0,-26047.0,-888831.0,41347.0,0.0,-34365.0,31074.0,-16446484.0,13447040.0,3803527.0,9765244.0,3684392.0,-3059115.0
2020-06-10,55400.0,-100.0,-0.0018018018018017834,16645228.0,-821486.0,1047552.0,-346584.0,1350833.0,-127769.0,511500.0,1455.0,-51350.0,-491036.0,-146081.0,0.0,111005.0,9513.0,-17267970.0,14494592.0,3456943.0,11116077.0,4195892.0,-3550151.0
2020-06-11,54300.0,-1100.0,-0.019855595667869985,33590034.0,8128591.0,-6644281.0,-1589570.0,-2895909.0,-229122.0,-734122.0,-606772.0,14764.0,-1675309.0,-517811.0,0.0,98380.0,6880.0,-9139379.0,7850311.0,1867373.0,8220168.0,3461770.0,-5225460.0
2020-06-12,52300.0,-2000.0,-0.036832412523020275,26385895.0,2540437.0,-1739436.0,-825196.0,-637309.0,-86788.0,-138309.0,-19769.0,-12148.0,-442293.0,-402820.0,0.0,7474.0,16721.0,-6598942.0,6110875.0,1042177.0,7582859.0,3323461.0,-5667753.0
2020-06-15,49900.0,-2400.0,-0.04588910133843216,28248716.0,5454906.0,-3913169.0,-1591885.0,-2098778.0,-97898.0,-313496.0,-8769.0,44549.0,-1095541.0,-343236.0,0.0,33361.0,16787.0,-1144036.0,2197706.0,-549708.0,5484081.0,3009965.0,-6763294.0
2020-06-16,52100.0,2200.0,0.044088176352705455,21490637.0,-982400.0,3162969.0,-2239647.0,2522272.0,-53530.0,-280.0,-2102.0,19562.0,738532.0,-61485.0,0.0,62979.0,-3901.0,-2126436.0,5360675.0,-2789355.0,8006353.0,3009685.0,-6024762.0
2020-06-17,52200.0,100.0,0.0019193857965451588,26570347.0,-1687654.0,-190439.0,1748918.0,-916044.0,-47380.0,-129314.0,-3726.0,-39024.0,872665.0,72384.0,0.0,134122.0,-4947.0,-3814090.0,5170236.0,-1040437.0,7090309.0,2880371.0,-5152097.0
2020-06-18,52300.0,100.0,0.0019157088122605526,15826106.0,176079.0,-394225.0,266463.0,-490988.0,-114020.0,112493.0,3835.0,-78200.0,128033.0,44622.0,0.0,-54687.0,6370.0,-3638011.0,4776011.0,-773974.0,6599321.0,2992864.0,-5024064.0
2020-06-19,52900.0,600.0,0.011472275334607929,17484271.0,-1465175.0,-500078.0,1968802.0,-431912.0,47237.0,10627.0,-29391.0,-20220.0,68171.0,-144590.0,0.0,-5886.0,2337.0,-5103186.0,4275933.0,1194828.0,6167409.0,3003491.0,-4955893.0
2020-06-22,52000.0,-900.0,-0.017013232514177745,13551338.0,1276985.0,-30261.0,-1395681.0,103216.0,53306.0,74070.0,-51065.0,36180.0,-199161.0,-46807.0,0.0,140627.0,8330.0,-3826201.0,4245672.0,-200853.0,6270625.0,3077561.0,-5155054.0
2020-06-23,51400.0,-600.0,-0.011538461538461497,17946655.0,2261416.0,-1633093.0,-520561.0,-660427.0,-133046.0,-234454.0,-57840.0,-473.0,-354437.0,-192416.0,0.0,-111259.0,3497.0,-1564785.0,2612579.0,-721414.0,5610198.0,2843107.0,-5509491.0
2020-06-24,52900.0,1500.0,0.029182879377431803,24394445.0,-4515123.0,1351961.0,2833536.0,327648.0,10689.0,548320.0,97133.0,-60779.0,284551.0,144399.0,0.0,342233.0,-12607.0,-6079908.0,3964540.0,2112122.0,5937846.0,3391427.0,-5224940.0
2020-06-25,51900.0,-1000.0,-0.018903591682419618,18354227.0,2003429.0,-3809552.0,1594014.0,-3399026.0,3624.0,-201569.0,25283.0,-27510.0,-10683.0,-199671.0,0.0,185761.0,26348.0,-4076479.0,154988.0,3706136.0,2538820.0,3189858.0,-5235623.0
2020-06-26,53300.0,1400.0,0.026974951830443183,21424756.0,-3737588.0,1451894.0,2277105.0,102382.0,95086.0,119301.0,24092.0,-47757.0,1009337.0,149453.0,0.0,12202.0,-3613.0,-7814067.0,1606882.0,5983241.0,2641202.0,3309159.0,-4226286.0
2020-06-29,52400.0,-900.0,-0.016885553470919357,17715171.0,1506272.0,-882828.0,-539375.0,-859144.0,-27531.0,169917.0,7953.0,1178.0,-139923.0,-35278.0,0.0,-86551.0,2482.0,-6307795.0,724054.0,5443866.0,1782058.0,3479076.0,-4366209.0
2020-06-30,52800.0,400.0,0.007633587786259444,21057947.0,-2873582.0,1240703.0,1632651.0,580388.0,75957.0,200320.0,3731.0,-1349.0,328511.0,53145.0,0.0,11918.0,-11690.0,-9181377.0,1964757.0,7076517.0,2362446.0,3679396.0,-4037698.0
2020-07-01,52600.0,-200.0,-0.0037878787878787845,16641775.0,1291893.0,440876.0,-1701565.0,882516.0,16546.0,26745.0,0.0,51.0,-282293.0,-202689.0,0.0,-42824.0,11620.0,-7889484.0,2405633.0,5374952.0,3244962.0,3706141.0,-4319991.0
2020-07-02,52900.0,300.0,0.005703422053231932,13302388.0,567828.0,-485402.0,-89176.0,443112.0,-22629.0,-143100.0,11603.0,40826.0,-464733.0,-350481.0,0.0,4158.0,2592.0,-7321656.0,1920231.0,5285776.0,3688074.0,3563041.0,-4784724.0
2020-07-03,53600.0,700.0,0.013232514177693666,11850846.0,-2616359.0,991663.0,1635492.0,600525.0,-91229.0,-142071.0,24500.0,2136.0,573034.0,24768.0,0.0,-762.0,-10034.0,-9938015.0,2911894.0,6921268.0,4288599.0,3420970.0,-4211690.0
2020-07-06,55000.0,1400.0,0.026119402985074647,19736200.0,-5751614.0,4352009.0,1363620.0,3501911.0,121638.0,160954.0,9936.0,2813.0,194661.0,360096.0,0.0,52947.0,-16962.0,-15689629.0,7263903.0,8284888.0,7790510.0,3581924.0,-4017029.0
2020-07-07,53400.0,-1600.0,-0.029090909090909056,30389507.0,4844140.0,-4027874.0,-624673.0,-1911651.0,-110318.0,-376475.0,21927.0,-9389.0,-1087233.0,-554735.0,0.0,-193558.0,1965.0,-10845489.0,3236029.0,7660215.0,5878859.0,3205449.0,-5104262.0
2020-07-08,53000.0,-400.0,-0.0074906367041198685,19417907.0,1571922.0,-1462404.0,-221473.0,-1206923.0,-74663.0,-315078.0,-16444.0,-38828.0,463663.0,-274131.0,0.0,109017.0,2938.0,-9273567.0,1773625.0,7438742.0,4671936.0,2890371.0,-4640599.0
2020-07-09,52800.0,-200.0,-0.0037735849056603765,16707064.0,788336.0,-2310676.0,1510357.0,-2192782.0,17532.0,-133892.0,2891.0,6374.0,12712.0,-23511.0,0.0,16914.0,-4931.0,-8485231.0,-537051.0,8949099.0,2479154.0,2756479.0,-4627887.0
2020-07-10,52700.0,-100.0,-0.0018939393939394478,13650521.0,2123087.0,-3606592.0,1597059.0,-2492942.0,-70344.0,-134790.0,-2810.0,-10158.0,-801673.0,-93875.0,0.0,-124911.0,11357.0,-6362144.0,-4143643.0,10546158.0,-13788.0,2621689.0,-5429560.0
2020-07-13,53400.0,700.0,0.013282732447817747,12005193.0,-2190609.0,1092235.0,1085629.0,377109.0,-51516.0,33667.0,0.0,-50252.0,818352.0,-35125.0,0.0,15695.0,-2950.0,-8552753.0,-3051408.0,11631787.0,363321.0,2655356.0,-4611208.0
2020-07-14,53800.0,400.0,0.0074906367041198685,14195933.0,-714317.0,-1594248.0,2298828.0,-961358.0,-154684.0,26880.0,179.0,1087.0,-508262.0,1910.0,0.0,13037.0,-3300.0,-9267070.0,-4645656.0,13930615.0,-598037.0,2682236.0,-5119470.0
2020-07-15,54700.0,900.0,0.016728624535315983,22042896.0,-7210860.0,2197617.0,5427340.0,2413655.0,-232108.0,78658.0,4058.0,4260.0,-149917.0,79011.0,0.0,-412254.0,-1843.0,-16477930.0,-2448039.0,19357955.0,1815618.0,2760894.0,-5269387.0
2020-07-16,53800.0,-900.0,-0.01645338208409508,15050096.0,836800.0,16431.0,-1202048.0,354810.0,-59997.0,-194969.0,911.0,64492.0,-146263.0,-2553.0,0.0,342678.0,6139.0,-15641130.0,-2431608.0,18155907.0,2170428.0,2565925.0,-5415650.0
2020-07-17,54400.0,600.0,0.011152416356877248,10043101.0,-1591010.0,353214.0,1522356.0,127335.0,140404.0,66585.0,20591.0,-7402.0,8112.0,-2411.0,0.0,-280012.0,-4548.0,-17232140.0,-2078394.0,19678263.0,2297763.0,2632510.0,-5407538.0
2020-07-20,54200.0,-200.0,-0.003676470588235281,10418879.0,-111321.0,-1181074.0,1129663.0,-897306.0,-264308.0,-28163.0,6163.0,111324.0,45982.0,-154766.0,0.0,158733.0,3999.0,-17343461.0,-3259468.0,20807926.0,1400457.0,2604347.0,-5361556.0
2020-07-21,55300.0,1100.0,0.02029520295202958,18197660.0,-6869273.0,1545370.0,5693182.0,2040097.0,-54795.0,-218337.0,-74683.0,0.0,190129.0,-337041.0,0.0,-357434.0,-11845.0,-24212734.0,-1714098.0,26501108.0,3440554.0,2386010.0,-5171427.0
2020-07-22,54700.0,-600.0,-0.010849909584086825,12624548.0,1182543.0,-920894.0,-391211.0,-379121.0,28062.0,-221728.0,5360.0,0.0,-208162.0,-145305.0,0.0,132430.0,-2868.0,-23030191.0,-2634992.0,26109897.0,3061433.0,2164282.0,-5379589.0
2020-07-23,54100.0,-600.0,-0.010968921389396757,15920359.0,3941077.0,-2752215.0,-1277089.0,-1700381.0,-56077.0,-354786.0,-727.0,36298.0,-472070.0,-204472.0,0.0,76890.0,11337.0,-19089114.0,-5387207.0,24832808.0,1361052.0,1809496.0,-5851659.0
2020-07-24,54200.0,100.0,0.001848428835489857,10910178.0,-250409.0,-1004039.0,1390304.0,-391624.0,-137768.0,-110040.0,-871.0,-18297.0,-305733.0,-39706.0,0.0,-143387.0,7531.0,-19339523.0,-6391246.0,26223112.0,969428.0,1699456.0,-6157392.0
2020-07-27,55600.0,1400.0,0.02583025830258312,20827997.0,-8663946.0,1577620.0,7030481.0,1283779.0,16514.0,30881.0,6369.0,-51460.0,-26491.0,318028.0,0.0,143844.0,-87999.0,-28003469.0,-4813626.0,33253593.0,2253207.0,1730337.0,-6183883.0
2020-07-28,58600.0,3000.0,0.05395683453237421,48035415.0,-15607253.0,291851.0,15917642.0,-183878.0,-291848.0,307336.0,-34473.0,-8832.0,311392.0,192154.0,0.0,-549729.0,-52511.0,-43610722.0,-4521775.0,49171235.0,2069329.0,2037673.0,-5872491.0
2020-07-29,59000.0,400.0,0.006825938566553003,36149364.0,-3203012.0,-1473561.0,4824113.0,-797508.0,-72075.0,155999.0,-4669.0,-37186.0,-477360.0,-240762.0,0.0,-89039.0,-58501.0,-46813734.0,-5995336.0,53995348.0,1271821.0,2193672.0,-6349851.0
2020-07-30,59000.0,0.0,0.0,19190090.0,-450917.0,-1024228.0,1579114.0,91647.0,34477.0,-144111.0,-25000.0,-22495.0,-925169.0,-33577.0,0.0,-100865.0,-3104.0,-47264651.0,-7019564.0,55574462.0,1363468.0,2049561.0,-7275020.0
2020-07-31,57900.0,-1100.0,-0.01864406779661021,21873570.0,3388191.0,-2190946.0,-1325711.0,-1536363.0,-50428.0,-156276.0,39.0,-101492.0,-296747.0,-49679.0,0.0,113851.0,14615.0,-43876460.0,-9210510.0,54248751.0,-172895.0,1893285.0,-7571767.0
2020-08-03,56800.0,-1100.0,-0.01899827288428324,21043336.0,4711145.0,-1606031.0,-3135997.0,-1368827.0,-5166.0,-131349.0,12430.0,18901.0,-159624.0,27604.0,0.0,-1996.0,32879.0,-39165315.0,-10816541.0,51112754.0,-1541722.0,1761936.0,-7731391.0
2020-08-04,57300.0,500.0,0.008802816901408494,19361375.0,1539298.0,-616365.0,-1190734.0,39099.0,-292674.0,148180.0,-1254.0,-40645.0,-430859.0,-38212.0,0.0,257967.0,9834.0,-37626017.0,-11432906.0,49922020.0,-1502623.0,1910116.0,-8162250.0
2020-08-05,56900.0,-400.0,-0.006980802792321161,17618660.0,4425163.0,-2882064.0,-1487521.0,-1185789.0,-180852.0,-372481.0,-25493.0,-686.0,-788614.0,-328149.0,0.0,-71112.0,15534.0,-33200854.0,-14314970.0,48434499.0,-2688412.0,1537635.0,-8950864.0
2020-08-06,58000.0,1100.0,0.019332161687170446,21302634.0,-782526.0,197252.0,611619.0,1303810.0,-262337.0,-249979.0,2788.0,-57787.0,-486556.0,-52687.0,0.0,-22678.0,-3667.0,-33983380.0,-14117718.0,49046118.0,-1384602.0,1287656.0,-9437420.0
2020-08-10,57800.0,300.0,-0.0034482758620689724,17246347.0,893367.0,-629096.0,-256221.0,-11825.0,-271359.0,-200364.0,-76691.0,-53672.0,26007.0,-41192.0,0.0,-21875.0,13825.0,-33090013.0,-14746814.0,48789897.0,-1396427.0,1087292.0,-9411413.0
2020-08-11,58200.0,400.0,0.006920415224913601,24775811.0,-1994447.0,899558.0,1310013.0,1650240.0,-149528.0,-174950.0,10826.0,-102961.0,-406737.0,72668.0,0.0,-190152.0,-24972.0,-35084460.0,-13847256.0,50099910.0,253813.0,912342.0,-9818150.0
2020-08-12,59000.0,800.0,0.013745704467353903,18016050.0,-237864.0,-49276.0,169423.0,-160279.0,172874.0,55566.0,44500.0,6476.0,-289028.0,120615.0,0.0,126396.0,-8679.0,-35322324.0,-13896532.0,50269333.0,93534.0,967908.0,-10107178.0
2020-08-13,58700.0,-300.0,-0.005084745762711895,21692710.0,1071592.0,236621.0,-1340753.0,1382715.0,-87989.0,-864274.0,-17.0,-27842.0,-156230.0,-9742.0,0.0,24883.0,7657.0,-34250732.0,-13659911.0,48928580.0,1476249.0,103634.0,-10263408.0
2020-08-14,58000.0,-700.0,-0.011925042589437829,15606171.0,881558.0,641312.0,-1232536.0,1833531.0,41966.0,-312864.0,-2621.0,-42598.0,-639732.0,-236370.0,0.0,-279113.0,-11221.0,-33369174.0,-13018599.0,47696044.0,3309780.0,-209230.0,-10903140.0
2020-08-18,58400.0,400.0,0.006896551724137945,24858087.0,-4784360.0,3608252.0,1259980.0,3632394.0,196578.0,-132054.0,0.0,-5015.0,-57073.0,-26578.0,0.0,-75011.0,-8861.0,-38153534.0,-9410347.0,48956024.0,6942174.0,-341284.0,-10960213.0
2020-08-19,57800.0,-600.0,-0.010273972602739767,16819789.0,1273654.0,-781911.0,-545239.0,192605.0,144291.0,-316269.0,64280.0,-19103.0,-812023.0,-35692.0,0.0,63502.0,-10006.0,-36879880.0,-10192258.0,48410785.0,7134779.0,-657553.0,-11772236.0
2020-08-20,55400.0,-2400.0,-0.04152249134948094,30225122.0,5594001.0,-5208396.0,-438121.0,-2742916.0,-608041.0,-607932.0,-19386.0,-11244.0,-917909.0,-300968.0,0.0,42638.0,9878.0,-31285879.0,-15400654.0,47972664.0,4391863.0,-1265485.0,-12690145.0
2020-08-21,55900.0,500.0,0.00902527075812265,21096514.0,448024.0,-1544147.0,1136340.0,-753.0,83286.0,-772111.0,160.0,1389.0,-953793.0,97675.0,0.0,-47163.0,6946.0,-30837855.0,-16944801.0,49109004.0,4391110.0,-2037596.0,-13643938.0
2020-08-24,56100.0,200.0,0.003577817531305927,14997974.0,850985.0,-1205429.0,175091.0,-165081.0,-33700.0,-440195.0,28023.0,-390.0,-480224.0,-113862.0,0.0,175910.0,3443.0,-29986870.0,-18150230.0,49284095.0,4226029.0,-2477791.0,-14124162.0
2020-08-25,56400.0,300.0,0.005347593582887722,13788348.0,850575.0,-1177626.0,216712.0,-944312.0,228419.0,-362822.0,-1080.0,16598.0,-71118.0,-43311.0,0.0,109748.0,591.0,-29136295.0,-19327856.0,49500807.0,3281717.0,-2840613.0,-14195280.0
2020-08-26,56400.0,0.0,0.0,17546302.0,2013294.0,-3209616.0,1104981.0,-1977766.0,-117242.0,-257100.0,17800.0,17164.0,-911771.0,19299.0,0.0,83430.0,7911.0,-27123001.0,-22537472.0,50605788.0,1303951.0,-3097713.0,-15107051.0
2020-08-27,55600.0,-800.0,-0.014184397163120588,15714205.0,2851620.0,-2838998.0,71310.0,-1847953.0,-102167.0,-283789.0,1083.0,35601.0,-615558.0,-26215.0,0.0,-93587.0,9655.0,-24271381.0,-25376470.0,50677098.0,-544002.0,-3381502.0,-15722609.0
2020-08-28,55400.0,-200.0,-0.003597122302158251,14537816.0,2361256.0,413036.0,-2722064.0,728634.0,-89418.0,-237273.0,-42569.0,-1.0,138765.0,-85102.0,0.0,-52062.0,-166.0,-21910125.0,-24963434.0,47955034.0,184632.0,-3618775.0,-15583844.0
2020-08-31,54000.0,-1400.0,-0.02527075812274371,31789741.0,10073515.0,-519962.0,-9870053.0,280959.0,22870.0,-266448.0,51637.0,34328.0,-505760.0,-137548.0,0.0,284699.0,31801.0,-11836610.0,-25483396.0,38084981.0,465591.0,-3885223.0,-16089604.0
2020-09-01,54200.0,200.0,0.0037037037037037646,17408133.0,2407598.0,-928223.0,-1512927.0,188064.0,12736.0,-223539.0,-201824.0,-9110.0,-704493.0,9943.0,0.0,25717.0,7835.0,-9429012.0,-26411619.0,36572054.0,653655.0,-4108762.0,-16794097.0
2020-09-02,54400.0,200.0,0.0036900369003689537,16676318.0,1114683.0,49529.0,-1254582.0,39780.0,-24390.0,41398.0,40072.0,2466.0,-60432.0,10635.0,0.0,71657.0,18713.0,-8314329.0,-26362090.0,35317472.0,693435.0,-4067364.0,-16854529.0
2020-09-03,56400.0,2000.0,0.03676470588235303,27156583.0,-4743532.0,275568.0,3974238.0,-185784.0,76175.0,-58063.0,4733.0,28601.0,25388.0,384518.0,0.0,477730.0,15996.0,-13057861.0,-26086522.0,39291710.0,507651.0,-4125427.0,-16829141.0
2020-09-04,55600.0,-800.0,-0.014184397163120588,21986983.0,4438323.0,-2514380.0,-1979260.0,-1865116.0,-131937.0,-27954.0,19271.0,3.0,-425380.0,-83267.0,0.0,23568.0,31749.0,-8619538.0,-28600902.0,37312450.0,-1357465.0,-4153381.0,-17254521.0
2020-09-07,56500.0,900.0,0.01618705035971213,18102674.0,874037.0,-877024.0,-75509.0,-863974.0,7113.0,24357.0,0.0,-12770.0,-103504.0,71754.0,0.0,78510.0,-14.0,-7745501.0,-29477926.0,37236941.0,-2221439.0,-4129024.0,-17358025.0
2020-09-08,58700.0,2200.0,0.038938053097345104,31269623.0,-7360242.0,2946568.0,4568526.0,825072.0,96045.0,74814.0,16402.0,3435.0,1510564.0,420236.0,0.0,-151366.0,-3486.0,-15105743.0,-26531358.0,41805467.0,-1396367.0,-4054210.0,-15847461.0
2020-09-09,58400.0,-300.0,-0.005110732538330498,30122134.0,-2735834.0,354515.0,2296962.0,142445.0,95954.0,-130738.0,56901.0,11296.0,252944.0,-74287.0,0.0,95459.0,-11102.0,-17841577.0,-26176843.0,44102429.0,-1253922.0,-4184948.0,-15594517.0
2020-09-10,59200.0,800.0,0.013698630136986356,29693451.0,-4004129.0,-1445843.0,5477890.0,-368520.0,81770.0,-267027.0,62176.0,2182.0,-854648.0,-101776.0,0.0,-13891.0,-14027.0,-21845706.0,-27622686.0,49580319.0,-1622442.0,-4451975.0,-16449165.0
2020-09-11,59000.0,-200.0,-0.0033783783783783994,15929736.0,1530732.0,-1083320.0,-645155.0,-608840.0,1323.0,59783.0,-1660.0,1619.0,-373087.0,-162458.0,0.0,194858.0,2885.0,-20314974.0,-28706006.0,48935164.0,-2231282.0,-4392192.0,-16822252.0
2020-09-14,60400.0,1400.0,0.023728813559322104,20474035.0,-2670179.0,1509263.0,1119123.0,1119919.0,383265.0,48608.0,19633.0,4281.0,-359473.0,293030.0,0.0,55986.0,-14193.0,-22985153.0,-27196743.0,50054287.0,-1111363.0,-4343584.0,-17181725.0
2020-09-16,61000.0,0.0,0.009933774834437026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22985153.0,-27196743.0,50054287.0,-1111363.0,-4343584.0,-17181725.0
2020-09-17,59500.0,-1500.0,-0.024590163934426257,23779531.0,4173632.0,-2132400.0,-2094459.0,-1020172.0,-49219.0,-299125.0,3869.0,-731.0,-391307.0,-375715.0,0.0,59260.0,-6033.0,-18811521.0,-29329143.0,47959828.0,-2131535.0,-4642709.0,-17573032.0
2020-09-18,59300.0,-200.0,-0.003361344537815114,18633100.0,1405151.0,185887.0,-1869374.0,347804.0,-61059.0,-123446.0,8411.0,-363.0,127827.0,-113287.0,0.0,275964.0,2372.0,-17406370.0,-29143256.0,46090454.0,-1783731.0,-4766155.0,-17445205.0
2020-09-21,59200.0,-100.0,-0.001686340640809414,14946503.0,265846.0,633012.0,-916446.0,743723.0,-5383.0,-54556.0,3499.0,-8783.0,22799.0,-68287.0,0.0,28133.0,-10545.0,-17140524.0,-28510244.0,45174008.0,-1040008.0,-4820711.0,-17422406.0
2020-09-22,58200.0,-1000.0,-0.016891891891891886,20627851.0,3770654.0,-4025085.0,-46933.0,-2648373.0,17038.0,-167390.0,-29966.0,-28866.0,-911890.0,-255638.0,0.0,280076.0,21288.0,-13369870.0,-32535329.0,45127075.0,-3688381.0,-4988101.0,-18334296.0
2020-09-23,58600.0,400.0,0.0068728522336769515,20058187.0,1842736.0,-1796666.0,-137963.0,-2066302.0,-129583.0,21431.0,1932.0,11453.0,319262.0,45141.0,0.0,87954.0,3939.0,-11527134.0,-34331995.0,44989112.0,-5754683.0,-4966670.0,-18015034.0
2020-09-24,57800.0,-800.0,-0.013651877133105783,17494854.0,1538664.0,-294508.0,-1367181.0,-324489.0,267062.0,-36851.0,4260.0,39233.0,-33777.0,-209946.0,0.0,126469.0,-3444.0,-9988470.0,-34626503.0,43621931.0,-6079172.0,-5003521.0,-18048811.0
2020-09-25,57900.0,100.0,0.0017301038062282892,10579826.0,1168319.0,-215312.0,-956373.0,171088.0,-81573.0,-60756.0,-4268.0,-4851.0,-201269.0,-33683.0,0.0,-1121.0,4487.0,-8820151.0,-34841815.0,42665558.0,-5908084.0,-5064277.0,-18250080.0
2020-09-28,58200.0,300.0,0.005181347150259086,12562464.0,357013.0,1062192.0,-1466331.0,1457092.0,-201011.0,17931.0,7102.0,492.0,-203646.0,-15768.0,0.0,54419.0,-7293.0,-8463138.0,-33779623.0,41199227.0,-4450992.0,-5046346.0,-18453726.0
2020-09-29,58200.0,0.0,0.0,13543359.0,1249348.0,284086.0,-1560586.0,904754.0,-42592.0,-39370.0,0.0,-3.0,-635429.0,96726.0,0.0,20070.0,7082.0,-7213790.0,-33495537.0,39638641.0,-3546238.0,-5085716.0,-19089155.0
2020-10-05,58700.0,500.0,0.00859106529209619,19542770.0,-662532.0,1607465.0,-1007147.0,1348005.0,50818.0,71457.0,6110.0,4325.0,67669.0,59081.0,0.0,77786.0,-15572.0,-7876322.0,-31888072.0,38631494.0,-2198233.0,-5014259.0,-19021486.0
